15000.000, -179.000, -15.000, -0.189, -0.091, 0.037, 0.037
15000.000, -179.000, -14.000, -0.132, -0.007, 0.049, 0.049
15000.000, -179.000, -13.000, -0.119, -0.044, 0.044, 0.044
15000.000, -179.000, -12.000, -0.125, -0.108, 0.035, 0.036
15000.000, -179.000, -11.000, -0.106, -0.096, 0.044, 0.044
15000.000, -179.000, -10.000, -0.238, -0.147, 0.057, 0.058
15000.000, -179.000, -9.000, -0.196, -0.356, 0.058, 0.058
15000.000, -179.000, -8.000, -0.228, -0.367, 0.048, 0.048
15000.000, -179.000, -7.000, -0.330, -0.186, 0.046, 0.045
15000.000, -179.000, -6.000, -0.344, 0.006, 0.041, 0.041
15000.000, -179.000, -5.000, -0.180, -0.002, 0.051, 0.051
15000.000, -179.000, -4.000, -0.305, -0.135, 0.056, 0.056
15000.000, -179.000, -3.000, -0.399, -0.200, 0.064, 0.064
15000.000, -179.000, -2.000, -0.203, -0.137, 0.056, 0.057
15000.000, -179.000, -1.000, -0.082, -0.036, 0.054, 0.053
15000.000, -179.000, 0.000, -0.199, 0.014, 0.082, 0.084
15000.000, -179.000, 1.000, -0.319, -0.064, 0.095, 0.107
15000.000, -179.000, 2.000, -0.344, -0.018, 0.085, 0.093
15000.000, -179.000, 3.000, 0.003, -0.139, 0.084, 0.084
15000.000, -179.000, 4.000, -0.067, -0.186, 0.087, 0.087
15000.000, -179.000, 5.000, -0.029, -0.096, 0.057, 0.057
15000.000, -179.000, 6.000, 0.274, 0.153, 0.110, 0.076
15000.000, -179.000, 7.000, 0.157, 0.163, 0.049, 0.049
15000.000, -179.000, 8.000, -0.315, 0.108, 0.041, 0.041
15000.000, -179.000, 9.000, -0.439, 0.089, 0.046, 0.046
15000.000, -179.000, 10.000, -0.302, 0.143, 0.037, 0.038
15000.000, -179.000, 11.000, -0.372, 0.021, 0.040, 0.040
15000.000, -179.000, 12.000, -0.486, -0.059, 0.038, 0.038
15000.000, -179.000, 13.000, -0.435, 0.003, 0.032, 0.032
15000.000, -179.000, 14.000, -0.440, 0.059, 0.032, 0.032
15000.000, -179.000, 15.000, -0.356, 0.100, 0.036, 0.036
15000.000, -179.000, 16.000, -0.219, 0.152, 0.032, 0.032
15000.000, -179.000, 17.000, -0.258, 0.125, 0.031, 0.033
15000.000, -179.000, 18.000, -0.313, 0.032, 0.033, 0.033
15000.000, -179.000, 19.000, -0.090, 0.036, 0.029, 0.029
15000.000, -179.000, 20.000, -0.148, 0.173, 0.030, 0.030
15000.000, -179.000, 21.000, -0.229, 0.107, 0.026, 0.026
15000.000, -179.000, 22.000, -0.145, 0.015, 0.025, 0.025
15000.000, -179.000, 23.000, -0.120, 0.014, 0.026, 0.026
15000.000, -179.000, 24.000, -0.085, -0.002, 0.031, 0.030
15000.000, -179.000, 25.000, -0.082, -0.019, 0.025, 0.025
15000.000, -179.000, 26.000, -0.135, 0.101, 0.027, 0.027
15000.000, -179.000, 27.000, -0.086, 0.087, 0.027, 0.028
15000.000, -179.000, 28.000, -0.071, 0.010, 0.026, 0.026
15000.000, -179.000, 29.000, 0.006, 0.002, 0.026, 0.026
15000.000, -179.000, 30.000, 0.095, 0.002, 0.024, 0.024
15000.000, -179.000, 31.000, -0.022, 0.038, 0.030, 0.029
15000.000, -179.000, 32.000, 0.096, 0.004, 0.027, 0.027
15000.000, -179.000, 33.000, 0.118, 0.001, 0.030, 0.029
15000.000, -179.000, 34.000, 0.175, -0.055, 0.029, 0.027
15000.000, -179.000, 35.000, 0.076, 0.004, 0.025, 0.025
15000.000, -179.000, 36.000, 0.074, -0.007, 0.027, 0.027
15000.000, -179.000, 37.000, 0.260, -0.019, 0.044, 0.033
15000.000, -179.000, 38.000, 0.199, 0.067, 0.054, 0.039
15000.000, -179.000, 39.000, 0.219, -0.013, 0.039, 0.033
15000.000, -179.000, 40.000, 0.110, -0.043, 0.031, 0.028
15000.000, -179.000, 41.000, 0.127, 0.022, 0.030, 0.028
15000.000, -179.000, 42.000, 0.023, 0.002, 0.029, 0.028
15000.000, -179.000, 43.000, 0.183, 0.045, 0.031, 0.029
15000.000, -179.000, 44.000, 0.141, -0.053, 0.029, 0.029
15000.000, -179.000, 45.000, 0.161, -0.141, 0.026, 0.026
15000.000, -179.000, 46.000, 0.084, -0.135, 0.026, 0.026
15000.000, -179.000, 47.000, 0.053, -0.015, 0.025, 0.024
15000.000, -179.000, 48.000, 0.095, 0.044, 0.025, 0.025
15000.000, -179.000, 49.000, 0.061, -0.019, 0.026, 0.026
15000.000, -179.000, 50.000, -0.031, -0.056, 0.025, 0.025
15000.000, -179.000, 51.000, -0.179, -0.160, 0.028, 0.028
15000.000, -179.000, 52.000, -0.008, -0.222, 0.051, 0.051
15000.000, -179.000, 53.000, 0.082, -0.155, 0.088, 0.062
15000.000, -179.000, 54.000, -0.069, -0.110, 0.037, 0.038
15000.000, -179.000, 55.000, -0.038, -0.298, 0.065, 0.065
15000.000, -179.000, 56.000, 0.099, -0.385, 0.104, 0.104
15000.000, -179.000, 57.000, 0.318, -0.242, 0.271, 0.181
15000.000, -179.000, 58.000, 0.366, -0.420, 0.391, 0.219
15000.000, -179.000, 59.000, 0.448, -0.090, 0.549, 0.259
15000.000, -179.000, 60.000, 0.560, -0.038, 0.686, 0.290
15000.000, -179.000, 61.000, 0.463, -0.036, 0.567, 0.264
15000.000, -179.000, 62.000, 0.324, -0.058, 0.397, 0.220
15000.000, -179.000, 63.000, 0.245, -0.064, 0.300, 0.192
15000.000, -179.000, 64.000, 0.182, -0.041, 0.223, 0.165
15000.000, -179.000, 65.000, 0.144, -0.024, 0.176, 0.147
15000.000, -179.000, 66.000, 0.127, -0.028, 0.156, 0.138
15000.000, -179.000, 69.000, 0.075, -0.019, 0.122, 0.122
15000.000, -179.000, 70.000, 0.071, -0.020, 0.122, 0.122
15000.000, -179.000, 71.000, 0.064, -0.016, 0.122, 0.122
15000.000, -179.000, 72.000, 0.051, -0.006, 0.122, 0.122
15000.000, -179.000, 73.000, 0.041, -0.002, 0.122, 0.122
15000.000, -179.000, 74.000, 0.028, 0.011, 0.122, 0.122
15000.000, -179.000, 75.000, 0.009, 0.033, 0.122, 0.122
15000.000, -179.000, 76.000, -0.015, 0.051, 0.122, 0.122
15000.000, -179.000, 77.000, -0.008, 0.108, 0.122, 0.127
15000.000, -179.000, 78.000, 0.012, 0.211, 0.122, 0.178
15000.000, -179.000, 79.000, -0.008, 0.304, 0.122, 0.214
15000.000, -179.000, 80.000, -0.032, 0.279, 0.122, 0.205
15000.000, -179.000, 81.000, -0.033, 0.173, 0.122, 0.161
15000.000, -179.000, 82.000, -0.022, 0.137, 0.122, 0.143
15000.000, -179.000, 83.000, -0.010, 0.122, 0.122, 0.135
15000.000, -179.000, 84.000, 0.000, 0.098, 0.122, 0.122
15000.000, -179.000, 85.000, 0.008, 0.088, 0.122, 0.122
15000.000, -179.000, 86.000, 0.015, 0.082, 0.122, 0.122
15000.000, -179.000, 87.000, 0.020, 0.075, 0.122, 0.122
15000.000, -179.000, 88.000, 0.024, 0.072, 0.122, 0.122
15000.000, -179.000, 89.000, 0.026, 0.070, 0.122, 0.122
15000.000, -178.000, -78.000, -0.035, 0.327, 0.061, 0.111
15000.000, -178.000, -77.000, -0.013, 0.335, 0.061, 0.112
15000.000, -178.000, -76.000, -0.009, 0.263, 0.061, 0.099
15000.000, -178.000, -75.000, -0.039, 0.164, 0.061, 0.078
15000.000, -178.000, -74.000, -0.056, 0.129, 0.061, 0.070
15000.000, -178.000, -73.000, -0.053, 0.100, 0.061, 0.067
15000.000, -178.000, -72.000, -0.036, 0.057, 0.061, 0.064
15000.000, -178.000, -71.000, -0.022, 0.023, 0.061, 0.061
15000.000, -178.000, -70.000, -0.048, -0.044, 0.061, 0.061
15000.000, -178.000, -69.000, -0.086, -0.110, 0.061, 0.061
15000.000, -178.000, -68.000, -0.075, -0.099, 0.061, 0.061
15000.000, -178.000, -67.000, -0.041, -0.063, 0.061, 0.063
15000.000, -178.000, -66.000, -0.007, -0.027, 0.061, 0.064
15000.000, -178.000, -65.000, 0.024, -0.004, 0.061, 0.064
15000.000, -178.000, -64.000, 0.048, 0.006, 0.064, 0.064
15000.000, -178.000, -63.000, 0.069, 0.004, 0.070, 0.065
15000.000, -178.000, -62.000, 0.098, -0.009, 0.075, 0.068
15000.000, -178.000, -61.000, 0.124, -0.034, 0.078, 0.069
15000.000, -178.000, -60.000, 0.146, -0.063, 0.089, 0.074
15000.000, -178.000, -59.000, 0.168, -0.083, 0.103, 0.079
15000.000, -178.000, -58.000, 0.188, -0.115, 0.115, 0.084
15000.000, -178.000, -57.000, 0.208, -0.143, 0.127, 0.088
15000.000, -178.000, -56.000, 0.220, -0.147, 0.135, 0.091
15000.000, -178.000, -55.000, 0.254, -0.014, 0.098, 0.077
15000.000, -178.000, -54.000, 0.164, -0.139, 0.060, 0.060
15000.000, -178.000, -53.000, 0.149, -0.137, 0.053, 0.053
15000.000, -178.000, -52.000, 0.255, 0.083, 0.051, 0.051
15000.000, -178.000, -51.000, 0.080, 0.203, 0.056, 0.056
15000.000, -178.000, -50.000, 0.150, 0.367, 0.051, 0.054
15000.000, -178.000, -49.000, 0.164, 0.275, 0.081, 0.123
15000.000, -178.000, -48.000, 0.255, 0.255, 0.075, 0.110
15000.000, -178.000, -47.000, 0.380, 0.039, 0.120, 0.103
15000.000, -178.000, -46.000, 0.268, -0.190, 0.164, 0.132
15000.000, -178.000, -45.000, 0.323, -0.144, 0.153, 0.134
15000.000, -178.000, -44.000, 0.237, -0.194, 0.163, 0.132
15000.000, -178.000, -43.000, 0.418, -0.197, 0.139, 0.113
15000.000, -178.000, -42.000, 0.317, -0.139, 0.087, 0.084
15000.000, -178.000, -41.000, 0.254, -0.055, 0.082, 0.083
15000.000, -178.000, -40.000, 0.184, 0.027, 0.100, 0.100
15000.000, -178.000, -39.000, 0.126, 0.095, 0.092, 0.091
15000.000, -178.000, -38.000, 0.097, 0.066, 0.070, 0.071
15000.000, -178.000, -37.000, 0.130, 0.204, 0.062, 0.062
15000.000, -178.000, -36.000, 0.160, 0.241, 0.043, 0.049
15000.000, -178.000, -35.000, 0.203, 0.081, 0.031, 0.031
15000.000, -178.000, -34.000, 0.251, 0.062, 0.044, 0.044
15000.000, -178.000, -33.000, 0.429, 0.067, 0.067, 0.067
15000.000, -178.000, -32.000, 0.404, 0.180, 0.051, 0.051
15000.000, -178.000, -31.000, 0.387, 0.260, 0.054, 0.060
15000.000, -178.000, -30.000, 0.184, 0.430, 0.045, 0.063
15000.000, -178.000, -29.000, 0.083, 0.355, 0.040, 0.049
15000.000, -178.000, -28.000, 0.257, 0.236, 0.047, 0.048
15000.000, -178.000, -27.000, 0.252, 0.102, 0.047, 0.047
15000.000, -178.000, -26.000, 0.055, 0.025, 0.048, 0.047
15000.000, -178.000, -25.000, -0.099, -0.054, 0.065, 0.065
15000.000, -178.000, -24.000, -0.104, 0.008, 0.082, 0.082
15000.000, -178.000, -23.000, 0.003, 0.151, 0.071, 0.071
15000.000, -178.000, -22.000, 0.072, 0.136, 0.043, 0.042
15000.000, -178.000, -21.000, -0.051, -0.032, 0.041, 0.041
15000.000, -178.000, -20.000, -0.274, -0.009, 0.032, 0.032
15000.000, -178.000, -19.000, -0.327, 0.054, 0.041, 0.041
15000.000, -178.000, -18.000, -0.154, -0.014, 0.053, 0.052
15000.000, -178.000, -17.000, -0.055, 0.006, 0.038, 0.037
15000.000, -178.000, -16.000, -0.023, 0.218, 0.027, 0.027
15000.000, -178.000, -15.000, -0.146, 0.043, 0.026, 0.026
15000.000, -178.000, -14.000, -0.228, 0.074, 0.031, 0.031
15000.000, -178.000, -13.000, -0.084, 0.065, 0.037, 0.036
15000.000, -178.000, -12.000, -0.162, -0.003, 0.031, 0.031
15000.000, -178.000, -11.000, -0.268, -0.008, 0.033, 0.033
15000.000, -178.000, -10.000, -0.405, -0.049, 0.047, 0.047
15000.000, -178.000, -9.000, -0.318, -0.171, 0.049, 0.048
15000.000, -178.000, -8.000, -0.394, -0.173, 0.059, 0.059
15000.000, -178.000, -7.000, -0.379, -0.103, 0.062, 0.062
15000.000, -178.000, -6.000, -0.255, -0.100, 0.046, 0.046
15000.000, -178.000, -5.000, -0.290, -0.090, 0.033, 0.032
15000.000, -178.000, -4.000, -0.400, -0.145, 0.040, 0.040
15000.000, -178.000, -3.000, -0.440, -0.111, 0.051, 0.051
15000.000, -178.000, -2.000, -0.406, -0.041, 0.052, 0.052
15000.000, -178.000, -1.000, -0.270, -0.013, 0.059, 0.058
15000.000, -178.000, 0.000, -0.244, -0.037, 0.075, 0.076
15000.000, -178.000, 1.000, -0.313, -0.116, 0.089, 0.089
15000.000, -178.000, 2.000, -0.199, -0.106, 0.096, 0.096
15000.000, -178.000, 3.000, 0.016, -0.040, 0.100, 0.124
15000.000, -178.000, 4.000, -0.041, -0.094, 0.099, 0.099
15000.000, -178.000, 5.000, -0.069, 0.058, 0.079, 0.079
15000.000, -178.000, 6.000, 0.231, 0.282, 0.116, 0.092
15000.000, -178.000, 7.000, 0.217, 0.221, 0.064, 0.067
15000.000, -178.000, 8.000, -0.141, 0.042, 0.058, 0.059
15000.000, -178.000, 9.000, -0.283, 0.060, 0.049, 0.048
15000.000, -178.000, 10.000, -0.437, 0.157, 0.036, 0.037
15000.000, -178.000, 11.000, -0.500, 0.172, 0.049, 0.055
15000.000, -178.000, 12.000, -0.409, 0.114, 0.046, 0.046
15000.000, -178.000, 13.000, -0.494, 0.053, 0.038, 0.038
15000.000, -178.000, 14.000, -0.445, 0.092, 0.035, 0.035
15000.000, -178.000, 15.000, -0.347, 0.010, 0.030, 0.030
15000.000, -178.000, 16.000, -0.167, 0.024, 0.034, 0.034
15000.000, -178.000, 17.000, -0.080, -0.022, 0.033, 0.033
15000.000, -178.000, 18.000, -0.118, 0.071, 0.036, 0.036
15000.000, -178.000, 19.000, -0.068, 0.095, 0.029, 0.029
15000.000, -178.000, 20.000, -0.205, 0.128, 0.026, 0.026
15000.000, -178.000, 21.000, -0.200, 0.007, 0.025, 0.025
15000.000, -178.000, 22.000, -0.060, 0.043, 0.028, 0.028
15000.000, -178.000, 23.000, -0.188, -0.011, 0.025, 0.026
15000.000, -178.000, 24.000, -0.225, 0.048, 0.025, 0.025
15000.000, -178.000, 25.000, -0.128, 0.107, 0.026, 0.026
15000.000, -178.000, 26.000, -0.150, -0.049, 0.028, 0.028
15000.000, -178.000, 27.000, -0.102, -0.054, 0.029, 0.029
15000.000, -178.000, 28.000, -0.201, 0.058, 0.029, 0.029
15000.000, -178.000, 29.000, 0.057, 0.096, 0.025, 0.025
15000.000, -178.000, 30.000, -0.013, 0.009, 0.025, 0.025
15000.000, -178.000, 31.000, 0.130, 0.050, 0.029, 0.029
15000.000, -178.000, 32.000, 0.031, 0.033, 0.027, 0.026
15000.000, -178.000, 33.000, 0.116, -0.005, 0.030, 0.027
15000.000, -178.000, 34.000, 0.141, 0.047, 0.028, 0.026
15000.000, -178.000, 35.000, 0.006, -0.044, 0.025, 0.025
15000.000, -178.000, 36.000, -0.015, 0.035, 0.030, 0.028
15000.000, -178.000, 37.000, 0.223, 0.053, 0.044, 0.034
15000.000, -178.000, 38.000, 0.173, -0.055, 0.048, 0.037
15000.000, -178.000, 39.000, 0.191, -0.009, 0.040, 0.034
15000.000, -178.000, 40.000, 0.125, -0.032, 0.030, 0.028
15000.000, -178.000, 41.000, 0.102, -0.012, 0.029, 0.028
15000.000, -178.000, 42.000, 0.117, -0.038, 0.025, 0.025
15000.000, -178.000, 43.000, -0.014, 0.061, 0.028, 0.028
15000.000, -178.000, 44.000, 0.149, -0.061, 0.028, 0.028
15000.000, -178.000, 45.000, 0.224, -0.130, 0.026, 0.026
15000.000, -178.000, 46.000, 0.115, -0.074, 0.027, 0.027
15000.000, -178.000, 47.000, 0.054, 0.012, 0.025, 0.024
15000.000, -178.000, 48.000, 0.285, -0.033, 0.026, 0.026
15000.000, -178.000, 49.000, 0.071, -0.056, 0.029, 0.027
15000.000, -178.000, 50.000, 0.036, 0.024, 0.024, 0.024
15000.000, -178.000, 51.000, -0.277, -0.121, 0.026, 0.026
15000.000, -178.000, 52.000, -0.068, -0.249, 0.043, 0.043
15000.000, -178.000, 53.000, 0.021, -0.138, 0.080, 0.068
15000.000, -178.000, 54.000, -0.088, -0.118, 0.068, 0.068
15000.000, -178.000, 55.000, 0.008, -0.275, 0.086, 0.086
15000.000, -178.000, 56.000, 0.131, -0.373, 0.127, 0.114
15000.000, -178.000, 57.000, 0.285, -0.308, 0.274, 0.180
15000.000, -178.000, 58.000, 0.411, -0.321, 0.388, 0.218
15000.000, -178.000, 59.000, 0.545, 0.149, 0.560, 0.262
15000.000, -178.000, 60.000, 0.528, 0.203, 0.660, 0.284
15000.000, -178.000, 61.000, 0.349, 0.177, 0.442, 0.233
15000.000, -178.000, 62.000, 0.111, -0.053, 0.257, 0.177
15000.000, -178.000, 63.000, 0.097, -0.030, 0.240, 0.171
15000.000, -178.000, 64.000, 0.068, -0.021, 0.205, 0.158
15000.000, -178.000, 65.000, 0.036, -0.020, 0.165, 0.142
15000.000, -178.000, 69.000, 0.078, -0.024, 0.122, 0.122
15000.000, -178.000, 70.000, 0.067, -0.024, 0.122, 0.122
15000.000, -178.000, 71.000, 0.059, -0.020, 0.122, 0.122
15000.000, -178.000, 72.000, 0.056, -0.013, 0.122, 0.122
15000.000, -178.000, 73.000, 0.047, -0.008, 0.122, 0.122
15000.000, -178.000, 74.000, 0.038, 0.000, 0.122, 0.122
15000.000, -178.000, 75.000, 0.026, 0.012, 0.122, 0.122
15000.000, -178.000, 76.000, -0.003, 0.028, 0.122, 0.122
15000.000, -178.000, 77.000, -0.048, 0.049, 0.122, 0.122
15000.000, -178.000, 78.000, -0.091, 0.091, 0.122, 0.122
15000.000, -178.000, 79.000, -0.104, 0.158, 0.122, 0.154
15000.000, -178.000, 80.000, -0.080, 0.174, 0.122, 0.162
15000.000, -178.000, 81.000, -0.042, 0.136, 0.122, 0.143
15000.000, -178.000, 82.000, -0.024, 0.117, 0.122, 0.132
15000.000, -178.000, 83.000, -0.012, 0.105, 0.122, 0.125
15000.000, -178.000, 84.000, 0.001, 0.091, 0.122, 0.122
15000.000, -178.000, 85.000, 0.010, 0.083, 0.122, 0.122
15000.000, -178.000, 86.000, 0.017, 0.078, 0.122, 0.122
15000.000, -178.000, 87.000, 0.022, 0.073, 0.122, 0.122
15000.000, -178.000, 88.000, 0.026, 0.070, 0.122, 0.122
15000.000, -178.000, 89.000, 0.028, 0.068, 0.122, 0.122
15000.000, -177.000, -78.000, 0.153, 0.369, 0.094, 0.146
15000.000, -177.000, -77.000, 0.214, 0.393, 0.131, 0.177
15000.000, -177.000, -76.000, 0.164, 0.298, 0.100, 0.135
15000.000, -177.000, -75.000, 0.035, 0.164, 0.061, 0.078
15000.000, -177.000, -74.000, -0.033, 0.133, 0.061, 0.071
15000.000, -177.000, -73.000, -0.049, 0.105, 0.061, 0.067
15000.000, -177.000, -72.000, -0.044, 0.048, 0.061, 0.063
15000.000, -177.000, -71.000, -0.040, 0.006, 0.061, 0.061
15000.000, -177.000, -70.000, -0.073, -0.070, 0.061, 0.061
15000.000, -177.000, -69.000, -0.114, -0.139, 0.061, 0.061
15000.000, -177.000, -68.000, -0.086, -0.103, 0.061, 0.061
15000.000, -177.000, -67.000, -0.039, -0.053, 0.061, 0.064
15000.000, -177.000, -66.000, -0.005, -0.010, 0.061, 0.065
15000.000, -177.000, -65.000, 0.024, 0.018, 0.061, 0.066
15000.000, -177.000, -64.000, 0.048, 0.031, 0.061, 0.066
15000.000, -177.000, -63.000, 0.069, 0.030, 0.070, 0.068
15000.000, -177.000, -62.000, 0.102, 0.015, 0.076, 0.068
15000.000, -177.000, -61.000, 0.134, -0.026, 0.082, 0.071
15000.000, -177.000, -60.000, 0.161, -0.069, 0.098, 0.077
15000.000, -177.000, -59.000, 0.188, -0.088, 0.115, 0.084
15000.000, -177.000, -58.000, 0.235, -0.122, 0.145, 0.094
15000.000, -177.000, -57.000, 0.298, -0.148, 0.182, 0.106
15000.000, -177.000, -56.000, 0.332, -0.115, 0.203, 0.112
15000.000, -177.000, -55.000, 0.343, 0.062, 0.152, 0.096
15000.000, -177.000, -54.000, 0.204, -0.145, 0.071, 0.066
15000.000, -177.000, -53.000, 0.193, -0.141, 0.059, 0.058
15000.000, -177.000, -52.000, 0.304, 0.093, 0.055, 0.055
15000.000, -177.000, -51.000, 0.106, 0.189, 0.058, 0.058
15000.000, -177.000, -50.000, 0.150, 0.205, 0.057, 0.057
15000.000, -177.000, -49.000, 0.051, 0.214, 0.106, 0.126
15000.000, -177.000, -48.000, 0.101, 0.298, 0.109, 0.159
15000.000, -177.000, -47.000, 0.162, 0.152, 0.110, 0.110
15000.000, -177.000, -46.000, 0.021, -0.106, 0.109, 0.109
15000.000, -177.000, -45.000, 0.114, -0.165, 0.111, 0.111
15000.000, -177.000, -44.000, 0.061, -0.277, 0.112, 0.112
15000.000, -177.000, -43.000, 0.401, -0.240, 0.090, 0.091
15000.000, -177.000, -42.000, 0.205, 0.025, 0.077, 0.077
15000.000, -177.000, -41.000, 0.084, 0.072, 0.085, 0.085
15000.000, -177.000, -40.000, 0.046, 0.111, 0.090, 0.091
15000.000, -177.000, -39.000, 0.081, 0.179, 0.073, 0.073
15000.000, -177.000, -38.000, 0.086, 0.112, 0.070, 0.070
15000.000, -177.000, -37.000, 0.127, 0.165, 0.056, 0.057
15000.000, -177.000, -36.000, 0.112, 0.143, 0.048, 0.048
15000.000, -177.000, -35.000, 0.105, -0.074, 0.040, 0.040
15000.000, -177.000, -34.000, 0.054, -0.009, 0.041, 0.041
15000.000, -177.000, -33.000, 0.126, 0.240, 0.068, 0.087
15000.000, -177.000, -32.000, 0.211, 0.289, 0.069, 0.069
15000.000, -177.000, -31.000, 0.365, 0.233, 0.064, 0.064
15000.000, -177.000, -30.000, 0.133, 0.285, 0.051, 0.052
15000.000, -177.000, -29.000, -0.045, 0.227, 0.040, 0.039
15000.000, -177.000, -28.000, 0.248, 0.120, 0.056, 0.056
15000.000, -177.000, -27.000, 0.331, 0.101, 0.051, 0.051
15000.000, -177.000, -26.000, 0.043, 0.119, 0.057, 0.057
15000.000, -177.000, -25.000, -0.058, 0.035, 0.059, 0.058
15000.000, -177.000, -24.000, -0.114, -0.068, 0.067, 0.067
15000.000, -177.000, -23.000, -0.115, -0.014, 0.062, 0.063
15000.000, -177.000, -22.000, -0.088, 0.016, 0.033, 0.033
15000.000, -177.000, -21.000, -0.030, 0.034, 0.037, 0.037
15000.000, -177.000, -20.000, -0.030, 0.032, 0.036, 0.036
15000.000, -177.000, -19.000, -0.078, -0.006, 0.028, 0.029
15000.000, -177.000, -18.000, -0.100, 0.117, 0.038, 0.038
15000.000, -177.000, -17.000, -0.197, 0.001, 0.038, 0.038
15000.000, -177.000, -16.000, -0.083, -0.053, 0.029, 0.029
15000.000, -177.000, -15.000, -0.259, -0.060, 0.029, 0.029
15000.000, -177.000, -14.000, -0.275, -0.127, 0.029, 0.029
15000.000, -177.000, -13.000, -0.190, -0.017, 0.027, 0.027
15000.000, -177.000, -12.000, -0.097, -0.011, 0.026, 0.026
15000.000, -177.000, -11.000, -0.191, -0.016, 0.030, 0.030
15000.000, -177.000, -10.000, -0.353, 0.074, 0.036, 0.036
